membership_id,household_key,income,member_status,state_grouped,credit_ranges,cancel_reason,renew_method,plus_indicator_description,zip,sc_vehicle_manufacturer_name,sc_vehicle_model_name,race,home_owner,education,dwelling_type,gender,occupation_code,occupation_group,occupant_type,mosaic_household,mosaic_global_household,kcl_b_ind_mosaicsgrouping,generation,tenure,aaa_no_tenure,aaa_member_tenure_years,aaa_mean_age,length_of_residence,aaa_mortgage,aaa_credit_card,aaa_deposit,aaa_home_equity,aaa_financial_service,aaa_auto_insurance,aaa_id_theft,aaa_motorcycle_indicator,aaa_travel,aaa_mean_child,aaa_mean_total_cost,aaa_no_race,aaa_no_home_owner,aaa_no_education,aaa_no_income,aaa_no_dwelling_type,aaa_no_credit_ranges,aaa_no_gender,aaa_no_language,aaa_no_reason_joined,aaa_cancel_reason,aaa_no_mosaic_household,aaa_no_mosaic_global_household,aaa_no_kcl_b_ind_mosaicsgrouping,aaa_no_occupation_code,aaa_no_occupation_group,aaa_no_occupant_type,aaa_no_plus_indicator_description,aaa_no_generation,total_calls_year_1,total_calls_year_2,total_calls_year_3,total_member_cost_1,total_member_cost_2,total_member_cost_3,basic_cost,plus_cost,premier_cost,mean_basic_cost,mean_plus_cost,mean_premier_cost,total_calls,total_member_cost,mean_total_member_cost,total_tow_miles,mean_tow_miles,vehicle,total_cost,mean_total_cost,total_members_in_household,total_calls_veh,total_cost_veh,total_member_cost_veh,mean_total_calls_veh,mean_total_cost_veh,mean_total_member_cost_veh,consumer_score
151255,13473428,"90-99,999",ACTIVE,RI,600-649,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2920,TOYOTA,CAMRY,CAUCASION / WHITE - ENGLISH,HOME OWNER,HIGH SCHOOL,SFDU,FEMALE,UNKNOWN,OFFICE ADMINISTRATION - INFERRED,UNKNOWN,NO PLACE LIKE HOME,ROUTINE SERVICE WORKERS,THRIVING BOOMERS,BABY BOOMERS (1948 - 1968),BETWEEN 21 & 30 YEARS,2,28,38.3529,10.0,1,0,0,0,1,0,0,1.0,0,3.0,48.058824,2.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,,,3.0,3.0,4.0,10.0,15.0,,2.0,3.0,0.0,9.0,4.0,0.0,283.5,216.7,742.0,75.0,0.0,43.647059,4.4118,0.0,13.0,500.2,29.423529,41.0,2.411765,TOYOTA CAMRY,817.0,48.058824,4,7477.0,142122.66,387594.07,2.475,47.044906,128.299924,73.0
151264,8576891,"50-59,999",ACTIVE,RI,600-649,UNKNOWN,NOTICE,UNKNOWN,2893,UNKNOWN,UNKNOWN,CAUCASION / WHITE - ENGLISH,HOME OWNER,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TOWN ELDERS,COMFORTABLE RETIREMENT,GOLDEN YEAR GUARDIANS,POST-WAR (< 1948),+40 YEARS,0,48,77.0,14.0,0,0,0,0,0,0,0,,0,1.0,0.0,2.0,0.0,,4.0,0.0,5.0,,0.0,,,6.0,1.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151268,2693911,UNKNOWN,CANCELLED,RI,UNKNOWN,MEMBERS REQUEST,NOTICE,UNKNOWN,2911,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AGING IN PLACE,COMFORTABLE RETIREMENT,AUTUMN YEARS,UNKNOWN,+40 YEARS,0,48,68.0,11.25,0,0,1,0,0,0,0,0.0,0,1.0,33.75,2.0,0.0,3.0,5.0,0.0,3.0,,0.0,,3.0,1.0,1.0,1.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,135.0,33.75,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151269,13617037,"70-79,999",ACTIVE,RI,700-749,UNKNOWN,NOTICE,PREMIER MEMBERSHIP,2895,CHRYSLER,300,CAUCASION / WHITE - ENGLISH,HOME OWNER,COMPLETED COLLEGE,SFDU,MALE,TEACHER/EDUCATOR,PROFESSIONAL - KNOWN,UNKNOWN,SUBURBAN ATTAINMENT,ROUTINE SERVICE WORKERS,SURBURBAN STYLE,POST-WAR (< 1948),+40 YEARS,0,61,83.4286,15.0,0,0,0,0,0,0,0,1.0,0,1.0,55.621429,2.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,,,39.0,3.0,6.0,7.0,2.0,,3.0,0.0,0.0,14.0,7.0,0.0,1465.1,227.5,182.35,207.0,0.0,26.05,29.5714,0.0,21.0,1692.6,241.8,75.0,10.714286,CHRYSLER 300,389.35,55.621429,2,1653.0,24909.24,89428.59,3.1667,47.718851,171.319138,64.0
151300,3437188,"175 - 199,999",CANCELLED,RI,750-799,TRANSFER MEMBER SUSPEND,NOTICE,PLUS MEMBERSHIP,2893,NISSAN,MAXIMA,CAUCASION / WHITE - WHITE NON-AMERICAN,HOME OWNER,SOME COLLEGE,SFDU,MALE,REAL ESTATE,SALES - KNOWN,UNKNOWN,SETTLED IN SUBURBIA,ROUTINE SERVICE WORKERS,SURBURBAN STYLE,POST-WAR (< 1948),BETWEEN 11 & 15 YEARS,1,40,51.6154,13.9286,1,0,0,0,1,0,0,1.0,0,3.0,38.734286,3.0,0.0,4.0,7.0,0.0,1.0,2.0,0.0,,9.0,33.0,8.0,17.0,11.0,12.0,,2.0,4.0,42.0,40.0,35.0,2055.95,2130.9,1641.5,458.78,83.0,0.0,32.77,5.9286,0.0,117.0,5828.35,416.310714,75.9,5.421429,NISSAN MAXIMA,542.28,38.734286,5,2577.0,45170.27,133946.81,2.5364,44.458927,131.837411,64.0
151318,37637810,UNKNOWN,CANCELLED,RI,UNKNOWN,DECEASED,NOTICE,UNKNOWN,2818,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),BETWEEN 31 & 40 YEARS,5,48,81.5,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,,,,,,2.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151333,6622545,UNKNOWN,CANCELLED,RI,UNKNOWN,NON-PAYMENT,NOTICE,UNKNOWN,2893,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,GENERATION X (1969 - 1980),BETWEEN 11 & 15 YEARS,1,48,67.25,4.0,0,0,0,0,0,1,0,0.0,1,4.0,21.2,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,,1.0,3.0,3.0,4.0,,1.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,106.0,21.2,4,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151343,14864949,UNKNOWN,CANCELLED,RI,UNKNOWN,DECEASED,NOTICE,UNKNOWN,2895,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,FEMALE,UNKNOWN,BLUE COLLAR - INFERRED,UNKNOWN,MID-SCALE MEDLEY,HARD WORKING BLUE COLLAR,CULTURAL CONNECTIONS,POST-WAR (< 1948),+40 YEARS,0,48,85.0,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,2.0,,1.0,,,2.0,28.0,5.0,15.0,,8.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151356,100035899,UNKNOWN,PENDING,RI,UNKNOWN,UNKNOWN,NOTICE,UNKNOWN,2816,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,48,92.0,0.0,1,0,0,0,1,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151369,6755078,"90-99,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2920,INFINITI,M35,CAUCASION / WHITE - WHITE NON-AMERICAN,HOME OWNER,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,FEMALE,UNKNOWN,RETIRED - INFERRED,UNKNOWN,FULL POCKETS  EMPTY NESTS,BOURGEOIS PROSPERITY,THRIVING BOOMERS,POST-WAR (< 1948),+40 YEARS,0,48,74.0,10.0,1,0,0,0,1,0,0,1.0,1,1.0,30.0,3.0,0.0,,2.0,2.0,1.0,1.0,0.0,,2.0,12.0,2.0,4.0,,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,74.0,90.0,0.0,0.0,30.0,0.0,0.0,2.0,74.0,24.666667,0.0,0.0,INFINITI M35,90.0,30.0,2,466.0,5980.6,26251.15,3.7581,48.230645,211.702823,70.0
151377,2807300,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2857,KIA,OPTIMA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,BABY BOOMERS (1948 - 1968),+40 YEARS,0,48,68.5,7.5,0,1,0,0,0,0,0,1.0,0,3.0,41.8375,2.0,0.0,3.0,1.0,,1.0,,0.0,,,,,,,,,2.0,1.0,0.0,4.0,4.0,0.0,214.7,272.7,155.35,12.0,0.0,38.8375,3.0,0.0,8.0,487.4,121.85,6.9,1.725,KIA OPTIMA,167.35,41.8375,2,946.0,13496.89,45906.06,3.0032,42.84727,145.733524,70.0
151422,14883437,"200 - 249,999",ACTIVE,RI,650-699,UNKNOWN,AUTO RENEW,BASIC MEMBERSHIP,2921,SUBARU,OUTBACK,CAUCASION / WHITE - ENGLISH,HOME OWNER,HIGH SCHOOL,SFDU,FEMALE,UNKNOWN,PROFESSIONAL - INFERRED,UNKNOWN,GENERATIONAL SOUP,CAREER AND FAMILY,FLOURISHING FAMILIES,BABY BOOMERS (1948 - 1968),BETWEEN 6 & 10 YEARS,3,48,65.8182,5.0,1,0,0,0,1,1,0,0.0,1,5.0,35.520833,2.0,0.0,2.0,12.0,0.0,3.0,1.0,0.0,,6.0,30.0,4.0,8.0,,7.0,,0.0,3.0,0.0,7.0,7.0,0.0,231.0,231.0,426.25,0.0,0.0,35.520833,0.0,0.0,14.0,462.0,38.5,17.4,1.45,SUBARU OUTBACK,426.25,35.520833,4,1384.0,29447.11,67930.83,2.2431,47.726272,110.09859,81.0
151465,16348964,UNKNOWN,CANCELLED,RI,UNKNOWN,DECEASED,NOTICE,UNKNOWN,2891,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,41,91.0,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,,,,,,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151498,9090213,UNKNOWN,CANCELLED,RI,UNKNOWN,NON-PAYMENT,NOTICE,UNKNOWN,2920,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,MID-SCALE MEDLEY,HARD WORKING BLUE COLLAR,CULTURAL CONNECTIONS,POST-WAR (< 1948),BETWEEN 6 & 10 YEARS,3,48,95.5,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,0.0,,,,,1.0,28.0,5.0,15.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151514,4203443,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2827,TOYOTA,TUNDRA,UNKNOWN,UNKNOWN,UNKNOWN,P.O. BOX,MALE,RETIRED,RETIRED - KNOWN,UNKNOWN,STOCKCARS AND STATE PARKS,ROUTINE SERVICE WORKERS,FAMILY UNION,POST-WAR (< 1948),BETWEEN 6 & 10 YEARS,3,48,59.75,4.8182,0,0,0,0,0,0,0,1.0,0,2.75,26.772727,1.0,0.0,2.0,4.0,3.0,5.0,2.0,0.0,,3.0,32.0,3.0,10.0,1.0,3.0,,0.0,3.0,0.0,0.0,11.0,0.0,0.0,521.5,291.5,0.0,0.0,26.5,0.0,0.0,11.0,521.5,47.409091,16.9,1.536364,TOYOTA TUNDRA,294.5,26.772727,6,7477.0,142122.66,387594.07,2.475,47.044906,128.299924,73.0
151520,4508671,"10-19,999",CANCELLED,RI,UNKNOWN,NON-PAYMENT,NOTICE,BASIC MEMBERSHIP,2904,NISSAN,ROGUE,CAUCASION / WHITE - EUROPEAN,UNKNOWN,COMPLETED COLLEGE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,48,88.0,0.0,1,0,0,0,1,1,0,0.0,0,2.0,53.0,1.0,,3.0,6.0,,,,0.0,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NISSAN ROGUE,53.0,53.0,1,2577.0,45170.27,133946.81,2.5364,44.458927,131.837411,64.0
151521,37560981,UNKNOWN,PENDING,RI,UNKNOWN,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2905,MERCEDES-BENZ,C230,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,FEMALE,SKILLEDTRADE/MACHINE/LABORER,BLUE COLLAR - KNOWN,UNKNOWN,MID-SCALE MEDLEY,HARD WORKING BLUE COLLAR,CULTURAL CONNECTIONS,POST-WAR (< 1948),BETWEEN 31 & 40 YEARS,5,36,76.4,0.0,0,0,0,0,0,1,0,1.0,0,,41.0,,,,,0.0,,1.0,,,1.0,28.0,5.0,15.0,8.0,13.0,,2.0,0.0,0.0,4.0,9.0,0.0,235.4,477.0,139.0,66.0,0.0,27.8,13.2,0.0,13.0,712.4,142.48,16.0,3.2,MERCEDES-BENZ C230,205.0,41.0,2,1211.0,18071.85,67650.22,3.3361,49.784711,186.364242,
151524,11291412,"90-99,999",PENDING,RI,700-749,UNKNOWN,NOTICE,UNKNOWN,2895,UNKNOWN,UNKNOWN,CAUCASION / WHITE - EUROPEAN,HOME OWNER,UNKNOWN,SFDU,MALE,UNKNOWN,RETIRED - INFERRED,UNKNOWN,TOWN ELDERS,COMFORTABLE RETIREMENT,GOLDEN YEAR GUARDIANS,POST-WAR (< 1948),+40 YEARS,0,48,77.0,15.0,0,0,0,0,0,0,0,,0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,,,6.0,1.0,3.0,,1.0,,,0.0,1.0,4.0,3.0,63.29,165.81,132.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,361.4,180.7,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151527,18125627,UNKNOWN,CANCELLED,RI,UNKNOWN,NON-PAYMENT,NOTICE,UNKNOWN,2828,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FULL POCKETS  EMPTY NESTS,BOURGEOIS PROSPERITY,THRIVING BOOMERS,UNKNOWN,BETWEEN 21 & 30 YEARS,2,48,67.6667,0.3333,0,0,0,0,0,0,0,0.0,0,2.0,17.666667,,0.0,1.0,3.0,2.0,1.0,,,,6.0,12.0,2.0,4.0,,,,2.0,1.0,0.0,0.0,2.0,0.0,0.0,60.0,106.0,0.0,0.0,17.666667,0.0,0.0,2.0,60.0,10.0,0.0,0.0,UNKNOWN UNKNOWN,106.0,17.666667,5,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151531,6290680,"175 - 199,999",PENDING,RI,800+,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2882,MAZDA,MILLENIA,CAUCASION / WHITE - EUROPEAN,HOME OWNER,SOME COLLEGE,SFDU,MALE,FINANCIAL SERVICES,MANAGEMENT - KNOWN,UNKNOWN,SILVER SOPHISTICATES,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,POST-WAR (< 1948),+40 YEARS,0,48,57.0,12.0,1,0,0,0,1,0,0,1.0,0,2.0,68.868182,1.0,0.0,3.0,7.0,0.0,4.0,2.0,0.0,,,2.0,2.0,2.0,25.0,9.0,,2.0,3.0,5.0,22.0,0.0,318.25,1348.7,0.0,547.55,210.0,0.0,49.777273,19.0909,0.0,27.0,1666.95,151.540909,82.0,7.454545,MAZDA MILLENIA,757.55,68.868182,3,971.0,16608.39,50274.76,2.7664,47.31735,143.232934,76.0
151592,15590409,UNKNOWN,CANCELLED,RI,UNKNOWN,CANCELLED DO NOT RENEW,NOTICE,UNKNOWN,2891,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),BETWEEN 6 & 10 YEARS,3,48,96.0,0.0,0,0,0,0,0,1,0,,0,,0.0,,,,,,,,,,7.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151605,10961810,UNKNOWN,CANCELLED,RI,UNKNOWN,DECEASED,NOTICE,UNKNOWN,2895,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROOTED FLOWER POWER,POST INDUSTRIAL SURVIVORS,BLUE SKY BOOMERS,UNKNOWN,+40 YEARS,0,48,67.0,7.2,0,0,0,0,0,0,0,1.0,0,1.0,13.4,12.0,0.0,3.0,11.0,0.0,3.0,1.0,0.0,,6.0,4.0,6.0,5.0,,1.0,,2.0,1.0,6.0,4.0,2.0,201.0,182.7,198.0,67.0,0.0,0.0,13.4,0.0,0.0,12.0,581.7,116.34,20.5,4.1,UNKNOWN UNKNOWN,67.0,13.4,4,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151610,19129541,"100-149,999",PENDING,RI,750-799,UNKNOWN,NOTICE,UNKNOWN,2814,UNKNOWN,UNKNOWN,CAUCASION / WHITE - ENGLISH,HOME OWNER,HIGH SCHOOL,SFDU,MALE,UNKNOWN,RETIRED - INFERRED,UNKNOWN,NO PLACE LIKE HOME,ROUTINE SERVICE WORKERS,THRIVING BOOMERS,BABY BOOMERS (1948 - 1968),+40 YEARS,0,48,48.0,11.25,1,0,0,0,1,1,0,0.0,0,1.75,13.25,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,,3.0,3.0,3.0,4.0,4.0,5.0,,0.0,4.0,0.0,0.0,1.0,0.0,0.0,30.0,53.0,0.0,0.0,13.25,0.0,0.0,1.0,30.0,7.5,0.0,0.0,UNKNOWN UNKNOWN,53.0,13.25,4,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151611,13680419,"60-69,999",PENDING,RI,650-699,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2882,NISSAN,ALTIMA,CAUCASION / WHITE - EUROPEAN,HOME OWNER,UNKNOWN,SFDU,FEMALE,UNKNOWN,RETIRED - INFERRED,UNKNOWN,FULL POCKETS  EMPTY NESTS,BOURGEOIS PROSPERITY,THRIVING BOOMERS,POST-WAR (< 1948),+40 YEARS,0,48,78.0,3.3333,0,0,0,0,0,1,0,0.0,0,2.0,35.333333,1.0,0.0,,9.0,0.0,3.0,1.0,0.0,,3.0,12.0,2.0,4.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,35.333333,0.0,0.0,0.0,0.0,0.0,6.0,2.0,NISSAN ALTIMA,106.0,35.333333,2,2577.0,45170.27,133946.81,2.5364,44.458927,131.837411,64.0
151614,7549505,UNKNOWN,CANCELLED,RI,UNKNOWN,NON-PAYMENT,NOTICE,UNKNOWN,2806,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,KIDS AND CABERNET,CAREER AND FAMILY,POWER ELITE,UNKNOWN,BETWEEN 21 & 30 YEARS,2,21,,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,0.0,,,,,1.0,44.0,4.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151630,9774061,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2818,MAZDA,626,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SILVER SOPHISTICATES,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,GENERATION X (1969 - 1980),BETWEEN 6 & 10 YEARS,3,48,49.2727,2.5,0,0,0,0,0,0,0,1.0,0,1.0,34.166667,1.0,0.0,1.0,12.0,0.0,4.0,2.0,0.0,,1.0,2.0,2.0,2.0,6.0,5.0,,2.0,4.0,9.0,9.0,36.0,401.49,397.8,1908.0,410.0,0.0,0.0,34.166667,0.0,0.0,54.0,2707.29,225.6075,2.0,0.166667,MAZDA 626,410.0,34.166667,4,971.0,16608.39,50274.76,2.7664,47.31735,143.232934,76.0
151639,17591520,UNKNOWN,CANCELLED,RI,UNKNOWN,NO LONGER DRIVING,NOTICE,UNKNOWN,2891,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SENIOR DISCOUNTS,LOW INCOME ELDERS,GOLDEN YEAR GUARDIANS,POST-WAR (< 1948),+40 YEARS,0,48,100.0,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,2.0,,,,,5.0,11.0,7.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151645,7477014,UNKNOWN,CANCELLED,RI,UNKNOWN,DECEASED,NOTICE,UNKNOWN,2840,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SENIOR DISCOUNTS,LOW INCOME ELDERS,GOLDEN YEAR GUARDIANS,POST-WAR (< 1948),BETWEEN 11 & 15 YEARS,1,48,86.0,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,2.0,,,,,2.0,11.0,7.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151655,12296006,UNKNOWN,PENDING,RI,UNKNOWN,UNKNOWN,NOTICE,UNKNOWN,2895,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,MALE,TEACHER/EDUCATOR,PROFESSIONAL - KNOWN,UNKNOWN,AGING IN PLACE,COMFORTABLE RETIREMENT,AUTUMN YEARS,BABY BOOMERS (1948 - 1968),+40 YEARS,0,48,48.0,6.0,0,1,0,0,0,1,0,,0,2.0,0.0,7.0,0.0,,2.0,0.0,3.0,2.0,0.0,,1.0,1.0,1.0,1.0,7.0,15.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,4,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
151672,12224409,"70-79,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2920,TOYOTA,HIGHLANDER,CAUCASION / WHITE - EUROPEAN,HOME OWNER,COMPLETED COLLEGE,SFDU,FEMALE,UNKNOWN,RETIRED - INFERRED,UNKNOWN,SILVER SOPHISTICATES,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,BABY BOOMERS (1948 - 1968),+40 YEARS,0,48,53.75,5.25,1,0,0,0,1,0,1,0.0,0,2.5,39.75,1.0,0.0,3.0,3.0,0.0,6.0,1.0,0.0,,2.0,2.0,2.0,2.0,,1.0,,0.0,4.0,0.0,2.0,0.0,0.0,64.0,0.0,159.0,0.0,0.0,39.75,0.0,0.0,2.0,64.0,16.0,0.0,0.0,TOYOTA HIGHLANDER,159.0,39.75,3,7477.0,142122.66,387594.07,2.475,47.044906,128.299924,73.0
151673,4079654,"90-99,999",CANCELLED,RI,750-799,NON-PAYMENT,NOTICE,UNKNOWN,2893,UNKNOWN,UNKNOWN,CAUCASION / WHITE - EASTERN EUROPEAN,HOME OWNER,HIGH SCHOOL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,BABY BOOMERS (1948 - 1968),BETWEEN 16 & 20 YEARS,4,18,48.4,10.8,0,0,0,0,0,1,0,1.0,0,4.8,29.27,7.0,0.0,2.0,7.0,,1.0,,0.0,,1.0,,,,,,,0.0,4.0,0.0,4.0,5.0,0.0,235.4,242.0,146.35,0.0,0.0,29.27,0.0,0.0,9.0,477.4,95.48,0.9,0.18,UNKNOWN UNKNOWN,146.35,29.27,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
