aaa_mean_child,mean_total_calls_veh,mean_tow_miles,consumer_score,total_cost,income_100k_,income_under_39999,credit_ranges_800_,credit_ranges_below_700,education_completed_college,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_generation_z__1994___2010_,aaa_financial_service_0,aaa_deposit_0,plus_indicator_description_plus_membership,plus_indicator_description_premier_membership,aaa_credit_card_0,occupation_group_management,occupation_group_other,occupation_group_retired,sc_vehicle_manufacturer_name_luxury_vehicle,sc_vehicle_manufacturer_name_middle_end_vehicle,sc_vehicle_manufacturer_name_standard_end_vehicle,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,dwelling_type_large_multi_family_w_o_apt_number,dwelling_type_p_o__box,dwelling_type_small_or_large_multi_family_w_apt_number,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_hard_working_blue_collar,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,tenure_between_21___40_years,aaa_travel_0,no_members_4___member,aaa_auto_insurance,membership_id,yes_auto_insurance
4.0,3.1202,0.875,0.015873015873015872,341.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59247,0.32
3.0,2.8409,0.0,0.013157894736842105,159.85,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,59281,0.4
1.0,2.4416,0.0,0.0136986301369863,376.85,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59291,0.35
1.0,3.5949,0.0,0.017543859649122806,53.0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59293,0.22
0.0,0.1645,0.11111099999999999,0.01488015784150378,265.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,59301,0.47
1.0,0.1645,1.75,0.01488015784150378,53.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,59302,0.38
3.1429,2.8938,0.0,0.01639344262295082,224.0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,59310,1.0
1.0,2.5485,3.5,0.0136986301369863,88.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,59316,0.23
1.0,0.1645,0.0,0.01488015784150378,53.0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,59329,0.27
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59347,0.21377192982456106
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,59360,0.31666666666666626
1.0,0.1645,2.8,0.01488015784150378,194.85,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59368,0.51
1.0,2.9578,18.2,0.015384615384615385,344.0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59390,0.29
0.0,2.5485,0.0,0.0136986301369863,463.85,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59399,1.0
1.0,2.5107,0.0,0.014285714285714285,164.85,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,59400,0.35
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59401,0.21377192982456106
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,59406,0.02
0.0,2.8409,1.4,0.013157894736842105,351.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,59408,0.33
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,59421,0.21555555555555558
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59439,1.0
2.0,2.8848,1.8166669999999998,0.01488015784150378,215.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,59442,0.23
3.0,2.8938,2.0,0.01639344262295082,210.0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,59457,0.32
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,59498,0.25500000000000034
3.0,2.3971,0.0,0.012345679012345678,265.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59499,0.42
2.0,3.4601,0.4,0.01488015784150378,189.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59502,0.37
1.0,2.5485,0.0,0.0136986301369863,63.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59530,0.3
0.0,2.5485,0.0,0.0136986301369863,212.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59535,0.59
1.0,2.9578,3.0,0.015384615384615385,239.5,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,59545,1.0
3.0,2.3971,0.0,0.012345679012345678,58.85,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59551,0.39
0.0,2.9785,0.0,0.013157894736842105,329.7,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,59580,0.3
1.0,0.1645,0.0,0.01488015784150378,67.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59606,1.0
1.5,2.3971,0.0,0.012345679012345678,0.0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59617,0.35
2.0,0.1645,0.0,0.01488015784150378,30.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,59623,0.43
1.0,2.5107,0.2,0.014285714285714285,114.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59634,0.48
1.0,2.9578,0.0,0.015384615384615385,66.5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59668,0.42
1.0,2.5107,0.0,0.014285714285714285,106.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59688,1.0
2.0,3.522,1.525,0.01488015784150378,198.5,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,59710,0.22
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,59711,0.2161818181818179
2.0,2.8049,0.0,0.014925373134328358,376.85,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,59718,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59753,0.21377192982456106
2.0,2.9578,1.9,0.015384615384615385,747.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,59785,1.0
1.0,2.9785,1.6,0.013157894736842105,212.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59807,1.0
0.0,0.1645,2.766667,0.01488015784150378,225.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59825,1.0
0.0,2.5485,1.0,0.0136986301369863,121.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,59877,1.0
4.0,2.5485,0.0,0.0136986301369863,111.85,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59929,0.45
1.8,0.1645,0.0,0.01488015784150378,59.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59940,1.0
1.0,2.3971,0.0,0.012345679012345678,299.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,59945,1.0
4.0,2.5107,1.471429,0.014285714285714285,755.85,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,59980,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59982,0.22
2.0,2.9578,5.636364,0.015384615384615385,643.85,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,60012,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60030,0.71
1.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60031,1.0
1.0,3.5949,1.016667,0.017543859649122806,161.0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,60071,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,60106,0.34
2.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,60107,0.15
2.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,60111,0.19
2.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60127,1.0
0.0,2.8049,0.333333,0.014925373134328358,54.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60148,0.42
0.0,2.5485,2.142857,0.0136986301369863,339.85,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60173,0.27
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,60180,0.52
2.0,0.1645,1.35,0.01488015784150378,170.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,60193,0.43
1.0,2.5485,0.0,0.0136986301369863,31.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60207,1.0
1.0,2.9578,0.0,0.015384615384615385,30.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60222,0.24
1.0,2.7175,0.0,0.014084507042253521,136.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60250,1.0
2.0,0.1645,3.888889,0.01488015784150378,472.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60252,0.51
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60257,0.29
2.0,2.5107,0.0,0.014285714285714285,159.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,60266,0.6
1.0,3.4601,0.0,0.01488015784150378,329.7,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60268,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,60272,0.195
3.0,2.6063,0.0,0.0136986301369863,111.85,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,60277,1.0
1.0,0.1645,0.0,0.01488015784150378,35.0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60305,1.0
1.0,2.9578,3.9375,0.015384615384615385,757.61,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,60314,1.0
6.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,60318,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,60319,0.2161818181818179
2.0,2.5107,4.766667,0.014285714285714285,479.4,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,60323,0.24
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60325,0.28
1.0,2.5485,0.0,0.0136986301369863,33.5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60329,0.49
1.0,2.9578,0.0,0.015384615384615385,53.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60343,0.36
2.0,2.8409,1.572727,0.013157894736842105,338.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,60352,0.36
1.0,0.1645,0.0,0.01488015784150378,193.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60356,0.18
0.0,2.5107,0.0,0.014285714285714285,58.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,60369,0.41
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,60388,0.46111111111111114
1.375,2.5107,5.764286,0.014285714285714285,624.85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60410,1.0
1.0,2.8049,0.0,0.014925373134328358,65.0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60444,0.38
1.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,60453,0.32
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60462,0.21377192982456106
1.0,2.5107,0.0,0.014285714285714285,270.0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60470,0.29
1.0,2.5485,8.571429,0.0136986301369863,469.7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,60472,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61817,0.21377192982456106
1.0,2.5485,0.0,0.0136986301369863,53.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62652,0.33
2.0,0.1645,0.0,0.01488015784150378,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,65827,0.36
2.0,2.9578,1.25,0.015384615384615385,73.0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66772,0.21
0.0,2.5485,2.666667,0.0136986301369863,189.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67384,0.39
1.0,0.1645,0.0,0.01488015784150378,0.0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,68834,0.12
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,69341,0.2161818181818179
4.0,2.5107,0.0,0.014285714285714285,178.85,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,69615,0.3
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,69948,0.04
2.0,3.0205,1.0,0.017241379310344827,141.85,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70068,0.21
0.0,0.1645,0.0,0.01488015784150378,31.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,70667,0.24
2.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70746,0.71
2.0,2.5107,0.0,0.014285714285714285,32.5,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,78226,1.0
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,78371,1.0
2.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,79054,1.0
2.0,0.1645,7.175,0.01488015784150378,118.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,79456,0.22
3.0,3.1255,0.0,0.014285714285714285,83.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80014,0.36
0.0,3.1202,3.05,0.015873015873015872,126.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,80071,0.41
0.0,2.5107,0.0,0.014285714285714285,210.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,80074,1.0
1.0,2.3971,0.0,0.012345679012345678,72.0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,80086,0.38
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80090,0.21377192982456106
2.0,3.522,2.0,0.01488015784150378,159.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,80190,1.0
2.0,3.1964,0.0,0.015625,106.0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,80248,1.0
1.0,2.9578,0.25,0.015384615384615385,261.5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80269,0.33
2.0,2.6025,0.0,0.015625,168.5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,80275,0.35
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80433,0.330625
0.0,2.5485,0.0,0.0136986301369863,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80434,0.38
1.0,0.1645,0.0,0.01488015784150378,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80439,0.402
2.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,80448,0.43
0.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80476,0.21377192982456106
1.0,3.6932,0.5,0.01488015784150378,53.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,80510,1.0
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,80512,0.29
1.0,0.1645,0.0,0.01488015784150378,117.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80556,1.0
3.0,2.8938,0.0,0.01639344262295082,133.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80593,0.33
1.0,0.1645,0.0,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,80594,1.0
1.0,2.4416,0.0,0.0136986301369863,134.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,80618,1.0
4.0,0.1645,0.0,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80623,0.38
2.0,0.1645,0.0,0.01488015784150378,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,80628,0.8183333333333332
