total_calls,aaa_mean_child,mean_basic_cost,length_of_residence,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,total_cost,credit_ranges_below_700,kcl_b_ind_mosaicsgrouping_boomers,aaa_auto_insurance_0,occupation_group_management,occupation_group_retired,use_road_side_0,use_road_side_1,aaa_motorcycle_indicator_0_0,aaa_id_theft,membership_id,yes_id_theft
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,89084,0.04
10.0,1.0,42.758333,3.3333,2,0.0,135.775668,0.014285714285714285,256.55,0,1,1,0,0,0,1,0,0,89104,0.32
1.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,0,1,0,0,89115,0.23
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,1,1,0,0,0,89116,0.25
2.0,1.0,35.333333,3.3333,2,3.0,144.325817,0.014084507042253521,106.0,0,0,1,0,1,0,1,1,0,89118,0.46
3.0,0.0,29.425,0.0,2,0.0,125.689416,0.0136986301369863,58.85,0,0,1,0,0,0,1,0,0,89143,0.25
0.0,1.0,0.0,6.0,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,89153,0.13
16.0,0.0,35.37,0.0,2,0.0,150.919066,0.01639344262295082,176.85,0,0,1,0,0,0,1,0,0,89170,0.25
2.0,2.0,37.857143,15.0,3,0.0,132.370546,0.0136986301369863,265.0,0,0,1,0,0,0,1,1,0,89175,0.3
1.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,89185,0.09
0.0,2.0,53.0,15.0,1,0.0,132.370546,0.0136986301369863,106.0,1,0,1,0,1,1,0,1,0,89186,0.33
4.0,1.0,34.9625,1.0,2,0.5,132.370546,0.0136986301369863,139.85,0,0,1,0,0,0,1,0,1,89202,1.0
0.0,1.0,13.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,26.0,0,0,1,0,0,1,0,1,0,89236,0.18
24.0,2.0,42.0,12.125,3,1.75,135.775668,0.014285714285714285,345.0,0,0,1,0,0,0,1,0,0,89247,0.33
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,89250,0.09
7.0,2.0,43.0,13.125,2,0.875,162.93004399999998,0.015384615384615385,347.0,0,0,0,0,0,0,1,0,0,89284,0.34
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,1,0,0,0,89287,0.04
0.0,0.0,29.0,0.0,1,0.0,132.370546,0.0136986301369863,29.0,0,0,0,0,0,1,0,1,0,89293,0.19
43.0,2.2222,38.070833,11.25,7,2.083333,156.358351,0.01488015784150378,456.85,0,0,0,0,0,0,1,0,0,89309,0.34
2.0,2.0,58.85,15.0,1,0.0,132.370546,0.0136986301369863,58.85,0,1,0,0,0,0,1,0,0,89325,0.3
0.0,1.0,21.5,2.0,2,0.5,8.441607000000001,0.01488015784150378,43.0,0,0,1,0,0,1,0,1,0,89327,0.23
10.0,0.0,36.428571000000005,0.0,3,4.571429,152.51689199999998,0.013157894736842105,255.0,0,0,1,0,0,0,1,1,0,89354,0.21
0.0,2.0,0.0,4.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,1,1,0,0,0,89382,0.24
1.0,1.0,29.25,12.0,2,1.25,132.370546,0.0136986301369863,117.0,0,0,1,0,0,0,1,0,0,89387,0.33
9.0,1.0,20.928570999999998,10.7143,4,0.0,8.441607000000001,0.01488015784150378,146.5,0,0,1,0,0,0,1,0,0,89431,0.34
1.0,2.0,29.425,7.5,2,0.0,8.441607000000001,0.01488015784150378,58.85,0,1,1,0,0,0,1,0,0,89478,0.32
43.0,1.0,42.855333,0.3333,4,2.8466669999999996,143.574269,0.013157894736842105,642.83,0,0,1,0,0,0,1,0,0,89519,0.33
0.0,3.0,18.6,2.0,3,1.4,132.370546,0.0136986301369863,108.0,0,0,1,0,0,1,0,0,0,89535,0.17
2.0,1.0,14.7125,6.5,4,0.0,8.441607000000001,0.01488015784150378,58.85,0,0,1,0,0,0,1,0,0,89547,0.34
3.0,1.0,23.5,13.0,2,0.475,132.370546,0.0136986301369863,94.0,0,0,1,1,0,0,1,1,0,89563,0.23
1.0,2.0,17.666667,15.0,3,0.0,153.336506,0.01488015784150378,53.0,0,0,1,0,0,0,1,0,0,89590,0.34
1.0,3.0,9.333333,2.6667,3,0.0,8.441607000000001,0.01488015784150378,28.0,0,0,0,0,0,0,1,1,0,89618,0.28
1.0,1.0,32.5,15.0,1,0.0,135.775668,0.014285714285714285,32.5,0,0,1,0,0,0,1,1,0,89620,0.3
34.0,1.0,33.125,0.75,3,0.375,156.036397,0.02,265.0,0,0,1,0,0,0,1,1,0,89635,0.3
5.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,89648,0.09
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,89650,0.04
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,89668,0.03
8.0,1.0,29.25,0.0,3,1.333333,162.93004399999998,0.015384615384615385,175.5,0,0,0,0,0,0,1,0,0,89677,0.24
9.0,4.0,40.975,4.6667,4,2.5,162.93004399999998,0.015384615384615385,257.85,0,0,0,0,0,0,1,0,0,89691,0.34
32.0,1.0,45.5,2.5,2,0.0375,147.456553,0.013157894736842105,364.0,0,1,1,0,0,0,1,0,0,89699,0.31
1.0,2.0,18.25,7.5,2,0.0,8.441607000000001,0.01488015784150378,36.5,0,0,1,0,0,0,1,1,0,89708,0.3
2.0,3.0,37.283333,2.0,3,0.0,135.775668,0.014285714285714285,111.85,0,0,1,0,0,0,1,0,0,89710,0.34
5.0,3.0,22.714285999999998,6.4286,6,0.14285699999999998,8.441607000000001,0.01488015784150378,159.0,0,0,0,0,0,0,1,1,0,89720,0.28
6.0,0.0,42.5,0.0,1,0.0,156.358351,0.01488015784150378,85.0,0,1,1,0,0,0,1,0,0,89738,0.23
1.0,1.0,32.5,15.0,1,0.0,162.93004399999998,0.015384615384615385,32.5,0,1,1,0,0,0,1,0,1,89753,1.0
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,89761,0.16
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,89771,0.03
0.0,1.0,26.5,7.5,2,0.0,132.370546,0.0136986301369863,53.0,0,0,1,0,0,1,0,1,0,89774,0.18
1.0,1.0,26.5,7.5,2,0.0,145.274146,0.014925373134328358,53.0,0,0,1,0,0,0,1,0,0,89797,0.34
4.0,1.0,53.0,15.0,1,0.0,145.274146,0.014925373134328358,106.0,0,0,0,0,0,0,1,1,0,89800,0.28
8.0,1.0,52.7125,15.0,1,4.375,146.975438,0.0136986301369863,210.85,1,0,0,0,1,0,1,0,0,89826,0.47
0.0,3.0,20.666667,5.0,2,0.0,132.370546,0.0136986301369863,62.0,0,0,1,0,1,1,0,1,0,89837,0.29
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,89842,0.03
0.0,1.0,0.0,8.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,89856,0.13
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,89858,0.03
51.0,3.5,40.992308,1.7692,5,1.461538,125.689416,0.0136986301369863,532.9,0,0,0,0,0,0,1,0,0,89881,0.34
0.0,1.0,0.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,89912,0.13
1.0,1.0,26.5,15.0,2,0.0,132.370546,0.0136986301369863,53.0,0,0,1,0,1,0,1,0,0,89940,0.42
41.0,1.0,53.975,4.3333,3,0.833333,62.242856999999994,0.01488015784150378,647.7,0,1,0,0,0,0,1,0,0,89945,0.32
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,89955,0.09
0.0,1.0,53.0,9.0,1,0.0,254.136538,0.01488015784150378,53.0,0,0,1,0,1,1,0,1,0,89957,0.29
5.0,1.0,55.34,15.0,2,0.0,135.775668,0.014285714285714285,276.7,0,1,0,0,1,0,1,0,1,90005,1.0
0.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,90039,0.08
67.0,1.0,44.253571,9.9286,3,10.578571,135.775668,0.014285714285714285,811.55,1,0,0,0,0,0,1,0,0,90044,0.37
2.0,1.0,30.116667,10.0,3,4.0,8.441607000000001,0.01488015784150378,90.35,0,0,0,1,0,0,1,1,0,90117,0.21
25.0,2.0,38.230769,1.0,5,6.153846,162.93004399999998,0.015384615384615385,497.0,0,0,1,0,0,0,1,0,0,90122,0.33
4.0,0.0,35.333333,0.0,2,9.666667,146.975438,0.0136986301369863,136.0,0,1,1,0,0,0,1,1,0,90143,0.2
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,90151,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,90157,0.03
8.0,2.0,53.0,16.9091,2,0.0,161.44551299999998,0.015873015873015872,583.0,1,1,1,0,1,0,1,1,0,90160,0.53
9.0,0.0,33.125,0.0,2,0.0,143.574269,0.013157894736842105,132.5,0,0,1,0,0,0,1,0,0,90175,0.25
0.0,2.0,32.0,15.0,1,4.4,136.00893,0.015625,32.0,1,0,0,1,0,1,0,1,0,90226,0.24
1.0,1.0,58.85,15.0,1,0.0,136.00893,0.015625,58.85,0,0,1,0,0,0,1,0,0,90239,0.34
4.0,0.0,26.5,0.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,1,0,0,0,1,1,0,90249,0.2
2.0,1.0,53.0,8.0,1,0.0,145.274146,0.014925373134328358,53.0,0,1,1,0,0,0,1,0,0,90255,0.32
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,1,0,0,0,90260,0.28
15.0,1.0,39.166667,14.0,2,0.0,175.441122,0.015625,235.0,0,0,0,0,0,0,1,0,0,90283,0.34
0.0,2.0,0.0,3.75,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,90291,0.13
1.0,1.0,19.616667,10.0,3,0.0,8.441607000000001,0.01488015784150378,58.85,1,0,0,0,0,0,1,0,0,90302,0.37
0.0,1.0,9.333333,10.0,3,2.0,132.370546,0.0136986301369863,28.0,0,0,0,0,0,1,0,1,0,90308,0.28
0.0,2.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,1,0,0,0,90344,0.2
2.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,90356,0.26
3.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,0,1,0,0,90403,0.08
6.0,3.0,24.428570999999998,10.7143,5,0.0,8.441607000000001,0.01488015784150378,171.0,0,0,0,0,0,0,1,0,0,90416,0.34
0.0,2.0,0.0,1.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,90420,0.13
0.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,1,1,0,0,1,0,0,0,90421,0.15
1.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,1,0,0,1,0,0,90437,0.22
1.0,1.0,14.0,1.0,2,0.0,132.370546,0.0136986301369863,28.0,0,0,0,0,0,0,1,1,0,90468,0.28
1.0,1.0,26.5,6.5,2,0.0,132.370546,0.0136986301369863,53.0,0,0,1,1,0,0,1,1,0,90514,0.26
2.0,1.0,53.0,15.0,1,0.0,147.456553,0.013157894736842105,53.0,0,0,0,0,0,0,1,0,0,90525,0.34
6.0,1.0,37.283333,9.3333,2,0.0,132.370546,0.0136986301369863,111.85,1,1,0,0,0,0,1,0,0,90530,0.35
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,90537,0.04
0.0,1.0,26.5,6.5,3,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,0,1,0,1,0,90539,0.19
0.0,0.0,0.0,0.0,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,90595,0.04
8.0,2.0,55.925,8.0,1,0.0,145.274146,0.014925373134328358,223.7,0,0,1,0,0,0,1,0,0,90608,0.34
0.0,1.0,0.0,6.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,90613,0.13
0.0,2.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,1,0,0,1,90637,1.0
2.0,3.0,17.666667,14.0,3,0.0,132.370546,0.0136986301369863,53.0,1,0,1,0,0,0,1,1,0,90643,0.39
20.0,1.0,44.166667,15.0,2,0.0,208.38222199999998,0.014285714285714285,265.0,1,0,0,0,0,0,1,0,0,90663,0.37
1.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,0,1,0,0,90667,0.16
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,90674,0.03
18.0,1.75,20.166667,0.8333,4,0.966667,132.370546,0.0136986301369863,121.0,0,0,1,0,1,0,1,0,0,90686,0.46
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,90698,0.03
1.0,1.0,13.5,11.0,2,0.0,8.441607000000001,0.01488015784150378,27.0,1,0,1,0,0,0,1,1,0,90750,0.39
0.0,2.0,0.0,5.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,90780,0.13
4.0,2.0,21.333333,13.6667,2,0.0,8.441607000000001,0.01488015784150378,64.0,0,0,0,0,1,0,1,1,0,90797,0.38
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,90832,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,90866,0.03
4.0,1.0,21.833333,10.0,2,0.0,135.775668,0.014285714285714285,65.5,0,1,1,0,0,0,1,0,0,90897,0.32
3.0,1.0,10.6,2.6,5,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,1,0,0,0,1,0,0,90932,0.34
1.0,1.0,17.666667,1.3333,3,2.333333,8.441607000000001,0.01488015784150378,53.0,1,0,1,0,0,0,1,1,0,90934,0.38
6.0,2.0,38.692857000000004,1.7143,2,0.14285699999999998,162.93004399999998,0.015384615384615385,270.85,0,0,1,0,0,0,1,0,0,90938,0.33
3.0,1.5,0.0,9.3333,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,90984,0.26
2.0,1.0,50.925,15.0,1,2.0,117.08376299999999,0.012345679012345678,107.85,1,0,1,0,0,0,1,1,0,90988,0.38
4.0,3.0,29.0,5.3333,2,1.633333,8.441607000000001,0.01488015784150378,87.0,0,0,0,1,0,0,1,0,0,90999,0.22
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,91002,0.03
0.0,2.0,13.5,6.0,2,0.0,156.358351,0.01488015784150378,27.0,0,0,1,0,0,1,0,1,0,91017,0.18
0.0,2.0,0.0,3.6667,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,1,0,0,0,91042,0.21
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,91133,0.03
2.0,1.0,55.925,15.0,1,0.0,62.242856999999994,0.01488015784150378,111.85,1,0,1,0,0,0,1,0,0,91142,0.43
2.0,1.0,16.4,12.0,4,0.0,132.370546,0.0136986301369863,82.0,0,0,1,0,0,0,1,0,0,91183,0.34
24.0,1.0,35.333333,10.0,3,0.0,132.370546,0.0136986301369863,212.0,1,0,1,0,0,0,1,0,0,91190,0.43
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,1,0,0,0,91197,0.28
0.0,2.0,0.0,2.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,91210,0.08
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,91223,0.04
3.0,3.0,27.9625,14.25,3,0.0,132.370546,0.0136986301369863,111.85,0,0,1,0,0,0,1,1,0,91293,0.3
0.0,4.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,1,0,0,0,91343,0.08
90.0,2.0,46.713333,15.0,1,2.066667,162.93004399999998,0.015384615384615385,775.7,1,1,1,0,0,0,1,0,0,91384,0.43
0.0,0.0,19.333333,0.0,3,0.0,8.441607000000001,0.01488015784150378,58.0,0,0,0,0,0,1,0,1,0,91387,0.19
0.0,0.0,26.5,0.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,1,0,0,1,0,1,0,91388,0.07
0.0,1.0,26.5,15.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,1,1,0,1,0,1,0,91392,0.16
3.0,1.0,38.77,3.0,3,5.4,156.036397,0.02,211.85,0,0,1,0,0,0,1,0,0,91397,0.33
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,91427,0.03
1.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,91437,0.09
8.0,0.0,41.5,0.0,1,5.5,162.93004399999998,0.015384615384615385,83.0,0,1,1,0,0,0,1,1,0,91452,0.2
3.0,2.0,0.0,2.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,91471,0.26
0.0,2.0,26.5,5.5,3,0.0,144.325817,0.014084507042253521,106.0,0,1,0,0,0,1,0,1,0,91474,0.15
12.0,2.0,37.283333,10.0,3,0.0,162.93004399999998,0.015384615384615385,223.7,0,0,0,0,0,0,1,0,0,91475,0.34
10.0,1.0,35.333333,4.6667,2,0.0,132.370546,0.0136986301369863,106.0,0,1,1,0,0,0,1,0,0,91643,0.32
0.0,4.0,0.0,4.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,91708,0.13
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,91766,0.09
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,91768,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,91803,0.03
2.0,1.0,37.283333,15.0,3,0.0,152.51689199999998,0.013157894736842105,111.85,0,0,1,0,0,0,1,0,0,91830,0.34
0.0,1.0,53.0,13.0,1,0.0,181.860824,0.01488015784150378,106.0,1,0,1,0,1,1,0,1,0,91914,0.33
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,1,0,0,0,91918,0.04
0.0,1.0,0.0,8.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,91920,0.08
2.0,2.0,0.0,6.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,1,0,1,0,0,92008,0.21
22.0,1.0,33.461538,9.2308,6,1.9,162.892046,0.017241379310344827,435.0,1,1,0,0,0,0,1,0,0,92010,0.36
1.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,0,1,0,0,92011,0.11
3.0,1.0,0.0,15.0,1,0.0,150.919066,0.01639344262295082,0.0,0,0,0,0,0,0,1,0,0,92120,0.22
0.0,1.0,0.0,12.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,1,0,0,0,92132,0.28
0.0,1.0,0.0,3.75,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,92137,0.13
2.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,92701,0.09
2.0,2.0,19.875,7.5,3,0.0,8.441607000000001,0.01488015784150378,79.5,0,0,0,0,0,0,1,1,0,92913,0.28
0.0,2.0,17.666667,4.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,1,0,0,1,0,0,0,92995,0.19
0.0,2.0,0.0,5.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,93291,0.16
0.0,6.0,0.0,0.6667,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,93403,0.17
2.0,1.0,55.925,10.0,1,0.0,175.441122,0.015625,111.85,0,1,1,0,0,0,1,0,0,93732,0.32
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,94865,0.03
0.0,1.0,35.333333,15.0,2,0.0,8.441607000000001,0.01488015784150378,106.0,0,1,1,0,1,1,0,1,0,94929,0.27
0.0,1.0,53.0,15.0,1,4.0,146.086364,0.01488015784150378,53.0,0,0,1,0,1,1,0,1,0,95062,0.27
0.0,2.0,58.0,9.0,1,0.0,127.172174,0.012987012987012988,58.0,0,0,1,0,0,1,0,1,0,95412,0.18
4.0,1.0,37.283333,15.0,2,0.0,117.08376299999999,0.012345679012345678,111.85,1,0,1,0,0,0,1,0,0,95469,0.43
0.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,1,0,0,1,95566,1.0
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,96008,0.03
6.0,2.0,34.54375,9.375,5,0.0,8.441607000000001,0.01488015784150378,276.35,0,0,1,0,0,0,1,0,0,96643,0.34
2.0,1.0,38.25,2.25,3,0.0,132.370546,0.0136986301369863,153.0,0,0,1,0,1,0,1,1,0,97116,0.42
0.0,4.0,27.0,15.0,1,19.0,162.892046,0.017241379310344827,78.0,0,0,0,0,0,1,0,1,0,97220,0.28
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,97689,0.03
141.0,3.0,44.985294,10.6471,4,2.905882,151.74655900000002,0.014285714285714285,821.75,0,0,1,0,0,0,1,0,0,98075,0.33
6.0,1.0,37.875,15.0,3,2.0125,135.775668,0.014285714285714285,303.0,0,0,1,1,0,0,1,0,0,98123,0.22
12.0,3.0,35.308333000000005,1.6667,4,2.683333,8.441607000000001,0.01488015784150378,211.85,0,0,0,0,0,0,1,0,0,98330,0.34
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,98364,0.08
0.0,2.0,0.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,98687,0.13
0.0,1.0,0.0,4.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,99647,0.13
0.0,1.0,0.0,1.5714,7,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,99849,0.13
0.0,2.0,0.0,12.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,100133,0.13
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,100893,0.03
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,101291,0.03
0.0,0.0,29.6,0.0,1,0.0,135.775668,0.014285714285714285,148.0,0,0,1,0,0,1,0,0,0,101592,0.1
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,103620,0.03
0.0,2.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,107552,0.06
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,109001,0.03
4.0,1.0,32.25,10.0,1,0.0,162.93004399999998,0.015384615384615385,129.0,1,0,0,0,0,0,1,1,0,111024,0.32
1.0,1.0,7.5,3.75,4,0.0,8.441607000000001,0.01488015784150378,30.0,0,1,1,0,0,0,1,1,0,111880,0.26
18.0,3.0,48.2,6.0,2,0.8,161.44551299999998,0.015873015873015872,247.0,0,0,1,0,1,0,1,0,0,113869,0.46
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,115963,0.09
10.0,2.0,53.0,0.5,2,1.0,187.928256,0.017543859649122806,212.0,0,0,0,0,0,0,1,0,0,117543,0.34
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,118271,0.03
3.0,2.0,22.0,11.25,2,0.425,8.441607000000001,0.01488015784150378,88.0,0,0,0,0,0,0,1,1,0,118330,0.27
2.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,118637,0.26
146.0,1.0,32.277778000000005,9.7778,4,8.738889,8.441607000000001,0.01488015784150378,1149.0,0,0,0,0,0,0,1,0,1,119291,1.0
14.0,1.0,46.375,7.875,2,0.625,136.00893,0.015625,371.0,0,1,0,0,1,0,1,1,0,119299,0.36
0.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,119419,0.13
1.0,1.0,26.5,0.5,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,1,0,0,0,1,0,0,119469,0.35
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,119473,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,119539,0.09
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,119556,0.03
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,119604,0.03
0.0,2.0,53.0,10.0,1,0.0,181.860824,0.01488015784150378,53.0,0,0,1,0,0,1,0,1,0,119611,0.18
0.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,1,0,1,0,0,0,119673,0.12
76.0,2.0,48.390625,12.1875,3,0.0,162.892046,0.017241379310344827,774.25,0,1,0,0,1,0,1,0,0,119773,0.36
0.0,1.0,0.0,13.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,119781,0.16
